Age,BodyweightKg,Place,Dots,Wilks,Glossbrenner,Goodlift,bestSquat/bodyWeight,bestBench/bodyWeight,bestDeadlift/bodyWeight,totalKg/bodyWeight
14.0,108.1,1,223.58,221.9,211.98,45.68,1.11,0.65,1.71,3.47
22.0,66.5,1,305.83,306.29,297.52,60.94,2.03,1.5,2.37,5.9
25.0,83.85,6,263.47,260.43,250.4,54.05,1.7,0.95,2.03,4.68
35.0,93.8,5,304.15,300.32,287.34,62.53,1.76,1.23,2.13,5.12
28.0,102.15,3,277.53,274.63,262.24,56.9,1.59,0.93,1.93,4.45
19.0,81.05,1,313.07,309.8,298.33,64.1,1.97,1.26,2.41,5.64
22.0,105.1,2,376.79,373.35,356.51,77.13,2.28,1.78,1.88,5.95
28.0,87.6,4,352.4,348.02,333.94,72.42,2.28,1.14,2.71,6.14
29.0,102.25,2,338.39,334.86,319.75,69.38,1.91,1.17,2.35,5.43
28.0,105.9,1,402.7,399.18,381.21,82.39,2.2,1.56,2.57,6.33
23.0,109.55,1,418.19,415.41,396.98,85.36,2.33,1.41,2.69,6.44
25.0,98.35,4,367.36,363.05,346.86,75.45,2.31,1.27,2.44,6.02
26.0,94.6,3,377.09,372.38,356.18,77.52,2.01,1.43,2.88,6.32
24.0,122.6,3,270.88,271.78,260.37,45.54,1.51,0.86,1.51,3.87
24.0,88.45,5,337.59,333.35,319.73,69.39,2.04,1.24,2.57,5.85
20.0,88.85,1,374.23,369.52,354.35,76.93,2.56,1.69,2.22,6.47
17.0,96.9,1,346.41,342.22,327.08,71.18,2.27,1.26,2.19,5.73
29.0,87.5,3,395.25,390.34,374.58,81.22,2.4,1.97,2.51,6.89
23.0,106.85,3,371.33,368.27,351.74,75.93,2.18,1.31,2.32,5.8
36.0,89.5,2,395.54,390.53,374.38,81.32,2.4,1.68,2.74,6.82
32.0,96.85,2,377.71,373.13,356.64,77.61,2.22,1.63,2.4,6.25
31.0,95.35,1,411.86,406.75,388.96,84.66,2.39,1.6,2.88,6.87
29.0,87.9,1,428.67,423.32,406.14,88.1,2.79,1.71,2.96,7.45
26.0,111.65,1,463.83,461.38,441.17,78.35,3.07,1.48,2.51,7.05
38.0,86.95,1,444.28,438.81,421.2,75.91,2.9,2.13,2.73,7.76
23.0,74.55,1,442.92,440.07,425.32,89.94,3.22,1.68,3.35,8.25
19.5,73.2,1,388.09,386.02,373.38,78.62,2.63,1.84,2.8,7.27
54.0,115.7,1,383.79,382.88,366.58,64.71,2.33,1.34,2.03,5.7
49.0,104.45,1,352.05,348.72,332.98,59.68,2.27,0.98,2.32,5.58
23.0,112.5,1,390.59,388.75,371.82,65.95,2.18,1.27,2.47,5.91
26.0,115.25,2,433.81,432.63,414.16,73.16,2.36,1.78,2.32,6.46
31.0,136.25,1,387.96,394.2,375.4,64.93,2.06,1.1,2.0,5.16
39.0,82.3,1,469.74,464.59,447.07,80.37,3.52,2.1,2.79,8.41
23.0,99.8,1,455.88,450.72,430.5,77.46,3.21,1.6,2.61,7.41
27.0,97.95,2,462.75,457.27,436.92,78.7,3.06,1.63,2.91,7.61
28.0,97.2,3,455.0,449.53,429.61,77.41,3.03,1.9,2.57,7.51
29.0,97.5,1,516.61,510.43,487.78,87.88,3.28,2.62,2.62,8.51
41.0,132.4,1,530.44,537.01,512.4,88.86,2.83,2.3,2.06,7.19
18.0,59.25,1,236.67,239.42,233.97,45.82,1.48,0.89,2.32,4.68
30.0,59.15,1,256.22,259.24,253.36,49.57,1.94,1.18,1.94,5.07
18.0,74.35,1,308.42,306.48,296.25,62.61,2.02,1.31,2.42,5.75
64.0,74.5,1,390.88,388.38,375.37,79.37,2.85,1.17,3.26,7.28
24.0,108.1,2,304.07,301.78,288.3,62.13,1.57,1.16,1.99,4.72
36.0,94.55,2,314.06,310.13,296.64,64.56,1.93,1.35,1.98,5.26
46.0,124.6,1,282.25,283.68,271.55,56.9,1.48,0.94,1.57,3.99
25.0,107.3,1,354.28,351.45,335.7,72.42,2.14,1.05,2.33,5.52
25.0,96.75,1,402.87,397.98,380.4,82.78,2.38,1.6,2.69,6.67
41.0,109.5,1,385.64,383.06,366.06,65.21,2.4,1.39,2.15,5.94
22.0,99.5,1,436.43,431.45,412.11,89.59,2.64,1.68,2.79,7.11
22.0,96.5,1,429.92,424.68,405.95,73.16,3.03,1.42,2.67,7.12
46.0,104.8,1,433.05,429.03,409.68,73.4,2.6,1.86,2.39,6.85
27.0,97.35,1,468.7,463.07,442.54,79.73,3.39,1.69,2.65,7.73
54.0,109.5,1,447.93,444.94,425.19,75.75,2.92,1.42,2.56,6.89
22.0,109.7,1,487.64,484.44,462.97,82.45,3.33,1.64,2.53,7.5
24.0,109.6,1,597.53,593.57,567.25,101.04,3.95,2.14,3.1,9.19
46.0,80.8,1,262.22,259.51,249.94,53.67,1.55,1.49,1.7,4.73
42.0,78.5,1,306.85,304.05,293.21,62.66,2.04,1.53,2.04,5.61
43.0,85.5,1,290.56,287.07,275.77,59.66,1.87,0.99,2.25,5.12
27.0,89.7,3,307.65,303.75,291.16,63.25,2.06,1.14,2.09,5.3
24.0,87.5,2,365.73,361.19,346.6,75.16,2.2,1.4,2.77,6.37
39.0,87.6,2,332.73,328.59,315.3,56.83,2.28,1.34,2.17,5.79
39.0,79.65,1,368.14,364.55,351.32,75.27,2.51,1.63,2.54,6.69
20.0,84.5,1,352.58,348.45,334.91,72.36,2.16,1.51,2.57,6.24
35.0,85.95,1,385.77,381.09,366.0,79.23,2.39,1.6,2.79,6.78
37.0,86.8,1,472.69,466.88,448.18,80.76,3.17,2.22,2.88,8.27
24.0,79.6,1,269.72,267.1,257.42,55.15,1.57,1.19,2.14,4.9
41.0,81.7,1,326.96,323.45,311.36,66.98,1.99,1.32,2.57,5.88
27.0,107.0,1,543.22,538.8,514.62,91.97,3.41,2.59,2.48,8.48
20.0,59.2,1,401.13,405.83,396.59,77.63,2.53,1.77,3.63,7.94
23.0,68.2,1,263.94,263.83,255.97,52.86,1.69,1.21,2.16,5.06
26.0,73.4,1,383.76,381.65,369.1,77.77,2.66,1.29,3.24,7.19
25.0,105.1,5,305.95,303.16,289.49,62.63,1.81,1.17,1.86,4.83
20.0,108.1,1,375.61,372.79,356.13,76.74,2.1,1.25,2.47,5.83
33.0,104.7,4,384.92,381.32,364.12,78.81,2.2,1.29,2.6,6.09
28.0,109.4,3,409.51,406.75,388.69,83.59,2.24,1.55,2.51,6.31
56.0,120.2,1,384.57,385.05,368.98,77.83,2.02,1.27,2.29,5.57
33.0,120.2,1,391.75,392.23,375.86,79.28,1.75,1.46,2.48,5.68
35.0,109.6,2,427.02,424.19,405.38,87.15,2.65,1.51,2.42,6.57
20.0,150.0,1,451.72,464.77,439.44,89.15,2.43,1.3,1.87,5.6
30.0,97.3,9,305.27,301.6,288.23,62.72,1.67,1.36,2.0,5.04
51.0,88.4,1,331.16,327.01,313.65,68.07,2.04,1.44,2.26,5.74
20.0,96.3,1,380.25,375.6,359.06,78.14,2.6,1.4,2.31,6.31
22.0,89.1,2,303.83,299.99,287.64,62.46,1.8,1.23,2.22,5.25
32.0,89.4,4,355.21,350.72,336.23,73.03,2.04,1.57,2.52,6.12
35.0,87.7,1,443.92,438.4,420.64,91.23,2.74,2.02,2.96,7.73
21.0,95.8,2,373.32,368.72,352.53,76.73,2.32,1.49,2.4,6.21
29.0,88.4,5,340.95,336.67,322.92,70.08,2.09,1.3,2.52,5.91
37.0,88.2,3,375.65,370.95,355.83,77.21,2.1,1.73,2.69,6.52
32.0,86.5,2,386.11,381.38,366.17,79.32,2.31,1.68,2.77,6.76
23.0,86.9,1,482.28,476.34,457.24,99.09,3.14,2.13,3.16,8.43
14.0,98.3,1,252.72,249.74,238.61,51.9,1.68,0.69,1.78,4.15
37.0,98.7,7,369.88,365.57,349.25,75.95,2.3,1.52,2.23,6.05
28.0,98.2,8,367.61,363.28,347.09,75.5,2.09,1.53,2.42,6.03
30.0,97.4,2,468.59,462.97,442.44,96.27,2.9,2.26,2.57,7.73
27.0,92.7,3,463.59,457.71,438.13,95.32,2.94,1.97,2.94,7.85
30.0,94.8,6,403.52,398.48,381.12,82.95,2.51,1.42,2.82,6.75
28.0,97.8,5,431.99,426.85,407.88,88.74,2.53,1.87,2.71,7.11
32.0,99.8,1,466.66,461.38,440.68,95.79,2.81,1.83,2.96,7.59
42.0,99.2,4,437.0,431.98,412.64,89.72,2.75,1.41,2.97,7.13
28.0,59.0,1,233.22,236.03,230.71,39.67,1.86,1.14,1.61,4.62
57.0,59.4,1,425.54,430.39,420.52,72.42,3.2,2.23,2.99,8.42
39.0,73.3,1,329.49,327.71,316.95,56.42,2.42,1.36,2.39,6.17
49.0,81.7,1,296.31,293.13,282.17,50.7,2.08,1.1,2.14,5.32
41.0,83.5,1,269.13,266.06,255.86,46.03,1.65,0.96,2.19,4.79
19.0,87.7,1,360.38,355.89,341.48,61.56,2.62,1.03,2.62,6.27
20.0,89.4,1,447.67,442.0,423.74,76.42,3.08,1.79,2.85,7.72
26.5,92.3,1,367.18,362.52,347.07,62.6,2.28,1.57,2.38,6.23
34.0,89.9,1,478.75,472.68,453.04,81.71,3.5,2.11,2.61,8.23
44.0,90.0,1,523.75,517.1,495.59,89.38,4.0,2.11,2.89,9.0
48.0,93.1,1,292.52,288.82,276.42,49.86,1.99,0.99,1.96,4.94
33.0,94.6,3,348.69,344.33,329.35,59.39,2.14,1.37,2.33,5.84
31.0,98.7,2,410.12,405.34,387.24,69.72,2.63,1.77,2.3,6.71
28.0,98.9,1,476.24,470.72,449.68,80.96,2.78,2.17,2.83,7.79
43.0,105.0,1,511.12,506.43,483.59,86.63,3.1,2.19,2.79,8.07
22.0,108.7,1,530.99,527.18,503.69,89.83,3.5,1.93,2.78,8.21
52.0,109.75,1,459.4,456.4,436.18,77.68,2.69,1.64,2.73,7.06
24.0,117.9,2,524.29,523.95,501.93,88.31,3.1,1.82,2.78,7.7
37.0,125.0,1,563.92,567.0,542.6,94.71,3.0,2.56,2.4,7.96
39.0,126.8,1,407.65,410.55,392.7,68.42,2.15,1.81,1.74,5.7
45.0,128.3,1,269.85,272.14,260.16,45.27,1.36,0.88,1.5,3.74
25.0,123.57,1,484.93,486.95,466.37,97.85,2.95,1.44,2.51,6.9
20.0,108.2,1,314.39,312.04,298.11,64.23,1.52,1.39,1.96,4.88
31.0,105.9,4,410.21,406.63,388.32,83.93,2.22,1.65,2.57,6.44
30.0,107.32,3,414.04,410.74,392.33,84.64,2.21,1.58,2.66,6.45
36.0,107.6,2,450.95,447.43,427.39,92.17,2.81,1.49,2.72,7.02
31.0,108.4,1,504.75,501.04,478.69,103.11,2.95,2.24,2.63,7.82
48.0,139.3,1,433.55,441.79,420.08,72.51,2.12,1.58,1.97,5.67
29.0,125.4,1,462.86,465.55,445.39,77.72,2.43,1.65,2.43,6.52
67.0,59.9,1,401.47,405.73,396.24,68.35,2.92,2.17,2.84,7.93
35.0,73.6,1,433.91,431.45,417.22,74.31,3.16,1.87,3.09,8.12
37.0,81.8,1,502.01,496.6,478.01,85.9,3.48,2.48,3.06,9.02
27.0,102.8,1,504.93,499.78,477.22,85.67,3.31,2.33,2.43,8.07
20.0,73.7,1,413.57,411.2,397.61,83.86,2.78,1.56,3.39,7.73
44.0,117.8,1,398.75,398.46,381.7,80.86,1.99,1.74,2.12,5.86
24.0,79.6,2,302.57,299.63,288.77,61.86,1.92,1.29,2.29,5.5
26.0,79.2,1,336.43,333.23,321.22,68.75,2.4,1.2,2.53,6.12
18.0,88.2,1,318.49,314.5,301.68,65.46,2.1,1.25,2.18,5.53
27.0,80.0,2,362.01,358.42,345.35,74.04,2.25,1.88,2.44,6.56
22.0,80.5,1,369.28,365.52,352.09,75.57,2.48,1.49,2.7,6.68
38.0,72.0,1,222.9,221.95,214.83,45.05,1.28,1.11,1.81,4.2
43.0,89.4,1,360.08,355.52,340.83,74.03,2.38,1.54,2.29,6.21
21.0,108.1,1,424.8,421.61,402.77,86.79,2.38,1.69,2.52,6.59
23.0,94.5,1,348.87,344.5,329.52,71.72,1.98,1.59,2.28,5.85
33.0,99.23,2,347.39,343.4,328.03,71.32,2.02,1.13,2.52,5.67
18.0,110.0,1,269.48,267.76,255.92,54.99,1.55,0.89,1.7,4.14
34.0,98.5,1,350.07,345.98,330.54,71.89,2.03,1.29,2.41,5.74
35.0,120.5,1,458.81,459.5,440.32,92.83,2.55,1.45,2.63,6.64
20.0,143.0,1,454.9,465.15,441.41,90.27,2.55,1.31,1.98,5.84
29.0,105.8,1,399.84,396.33,378.48,81.81,2.6,1.39,2.29,6.29
39.0,137.0,1,394.25,400.87,381.62,78.62,2.04,1.13,2.04,5.22
28.0,108.1,2,375.61,372.79,356.13,76.74,2.1,1.62,2.1,5.83
24.0,119.6,2,457.08,457.42,438.31,92.55,2.68,1.38,2.59,6.65
31.0,150.8,1,275.21,283.35,267.8,54.28,1.06,1.04,1.29,3.4
64.0,59.9,1,428.94,433.49,423.35,73.03,3.01,2.38,3.09,8.47
29.0,97.7,5,415.09,410.14,391.92,85.27,2.43,2.3,2.1,6.83
31.0,89.2,1,556.97,549.94,527.27,95.08,3.7,2.72,3.2,9.61
22.0,123.4,1,445.31,447.1,428.23,89.87,2.61,1.62,2.11,6.34
53.0,123.6,1,376.82,378.4,362.4,76.03,2.1,1.72,1.54,5.36
33.0,126.3,3,406.74,409.44,391.72,81.88,2.16,1.62,1.92,5.7
42.5,85.6,2,285.4,281.96,270.85,48.78,1.52,1.29,2.22,5.02
24.0,137.3,2,504.21,512.83,488.12,84.36,2.9,1.98,1.78,6.66
21.0,134.6,1,604.09,612.84,584.09,101.14,3.38,2.23,2.49,8.1
45.0,140.0,1,544.18,554.9,527.44,91.0,2.79,2.29,2.02,7.09
64.0,59.9,1,272.58,275.47,269.03,52.93,1.0,1.71,2.67,5.38
43.0,96.3,1,231.59,228.76,218.69,47.59,1.3,0.73,1.82,3.84
17.0,99.2,1,341.26,337.34,322.24,70.06,2.02,1.26,2.29,5.57
33.0,108.0,2,417.5,414.33,395.81,85.31,2.43,1.37,2.69,6.48
32.0,94.5,6,375.7,371.0,354.87,77.24,2.3,1.59,2.41,6.3
26.0,105.1,5,361.72,358.41,342.25,74.05,1.86,1.57,2.28,5.71
28.0,109.7,4,394.26,391.68,374.32,80.46,2.14,1.41,2.51,6.06
28.0,100.0,4,424.71,419.93,401.08,87.17,2.63,1.6,2.68,6.9
26.0,97.9,2,441.11,435.88,416.49,90.61,2.81,1.74,2.71,7.25
28.0,99.0,1,482.21,476.63,455.32,99.01,2.75,1.89,3.23,7.88
25.0,108.5,1,452.48,449.18,429.15,92.42,2.49,1.84,2.67,7.0
23.0,99.1,1,502.08,496.29,474.09,103.08,2.85,2.04,3.3,8.2
27.0,99.3,3,430.64,425.69,406.64,88.41,2.39,2.06,2.57,7.02
20.0,123.7,2,344.03,345.5,330.88,69.41,1.86,0.97,2.06,4.89
24.0,132.1,4,356.65,360.96,344.48,71.42,1.8,0.98,2.06,4.84
29.0,146.0,1,315.54,323.53,306.49,62.46,1.61,0.98,1.4,3.99
26.0,133.9,5,324.7,329.19,313.87,64.93,1.57,1.05,1.76,4.37
21.0,99.0,2,369.39,365.11,348.79,75.84,2.02,1.39,2.63,6.04
36.0,138.0,6,295.76,301.01,286.41,58.93,1.34,0.91,1.65,3.89
53.0,112.5,2,374.44,372.68,356.45,76.26,2.2,1.27,2.2,5.67
24.0,121.1,2,376.47,377.22,361.48,76.13,1.82,1.28,2.33,5.43
24.0,108.5,3,407.83,404.85,386.8,83.3,2.12,1.54,2.65,6.31
27.0,123.0,1,481.38,483.14,462.82,97.18,2.56,1.54,2.76,6.87
15.0,61.7,1,295.0,297.34,289.91,57.76,2.23,1.09,2.47,5.79
35.0,57.7,1,252.92,256.5,251.04,48.56,1.82,1.34,1.86,5.03
18.0,67.4,1,316.35,316.49,307.24,63.21,2.08,1.37,2.63,6.08
17.0,81.9,1,311.2,307.83,296.29,63.76,2.08,1.22,2.29,5.59
23.0,80.0,1,301.68,298.68,287.79,61.7,1.91,1.25,2.31,5.47
64.0,65.4,1,256.38,257.12,249.96,50.91,0.92,1.68,2.37,4.97
40.0,74.7,1,365.03,362.64,350.45,74.14,2.44,1.64,2.71,6.79
24.0,73.1,1,408.5,406.36,393.07,82.74,2.5,2.05,3.11,7.66
21.0,73.9,1,476.22,473.4,457.71,96.6,3.55,1.83,3.52,8.9
31.0,82.2,1,459.88,454.86,437.73,94.24,3.41,1.64,3.19,8.24
29.0,75.0,2,324.63,322.43,311.55,65.97,2.07,1.4,2.57,6.03
32.0,97.0,7,344.69,340.52,325.46,70.82,2.06,1.13,2.5,5.7
27.0,82.6,5,399.39,394.96,380.01,81.87,2.36,1.54,3.24,7.14
21.0,89.1,1,357.45,352.93,338.4,73.48,2.22,1.4,2.55,6.17
28.0,90.0,6,349.16,344.73,330.39,71.79,2.39,1.28,2.33,6.0
56.0,82.4,1,305.04,301.68,290.29,62.52,2.12,1.52,1.82,5.46
27.0,89.8,4,411.05,405.84,389.0,84.51,2.67,1.61,2.78,7.07
29.0,87.2,3,430.47,425.14,408.03,88.45,2.87,1.66,2.98,7.51
27.0,89.5,2,431.2,425.74,408.13,88.65,2.63,1.84,2.96,7.43
62.0,59.4,1,419.15,423.93,414.21,71.33,3.07,2.1,3.11,8.29
55.0,96.7,1,263.96,260.75,249.23,44.92,2.15,1.19,1.03,4.37
53.0,99.2,1,339.72,335.81,320.78,57.74,2.02,1.51,2.02,5.54
30.0,74.7,1,442.35,439.45,424.69,75.75,3.21,2.01,3.01,8.23
32.0,82.0,1,477.86,472.67,454.93,81.76,3.11,2.29,3.17,8.57
42.0,88.4,1,407.84,402.72,386.27,69.64,2.8,1.56,2.71,7.07
20.0,122.9,2,331.93,333.11,319.11,67.02,1.71,1.16,1.87,4.74
19.0,98.6,1,382.43,377.97,361.09,65.02,2.46,1.47,2.33,6.26
51.0,123.5,1,375.5,377.04,361.11,63.1,1.9,1.9,1.54,5.34
56.0,107.8,2,379.0,376.09,359.26,64.14,2.44,1.23,2.23,5.89
56.0,109.2,1,424.64,421.73,402.98,71.82,2.7,1.35,2.5,6.55
24.0,122.5,3,423.54,424.91,407.09,71.2,2.39,1.49,2.18,6.06
30.0,145.2,1,416.38,426.61,404.33,69.58,1.88,1.65,1.76,5.29
29.0,101.2,1,473.06,467.93,446.86,80.32,2.72,2.2,2.72,7.63
51.0,106.9,1,501.5,497.39,475.06,84.91,3.13,2.32,2.39,7.83
33.0,122.4,2,466.45,467.91,448.3,78.42,2.86,1.55,2.27,6.68
25.0,121.2,1,558.11,559.28,535.93,93.87,3.26,2.15,2.64,8.04
43.0,136.8,1,548.86,557.98,531.23,91.84,3.07,2.34,1.86,7.27
31.0,94.65,5,342.3,338.02,323.31,70.37,2.09,1.29,2.35,5.73
50.0,96.85,1,357.42,353.09,337.48,73.44,2.22,1.34,2.35,5.91
24.0,98.05,2,409.77,404.92,386.9,84.16,2.58,1.56,2.6,6.73
26.0,96.1,3,388.45,383.68,366.8,79.83,2.13,1.59,2.73,6.45
24.0,97.65,1,443.17,437.89,418.44,91.04,2.3,1.87,3.12,7.3
34.0,136.2,1,443.24,450.34,428.88,88.45,2.13,1.49,2.28,5.89
28.0,130.6,2,440.34,445.04,425.02,88.3,2.43,1.24,2.35,6.03
24.0,109.3,2,427.46,424.55,405.69,87.26,2.13,1.53,2.93,6.59
32.0,108.9,1,448.87,445.7,425.86,91.66,2.36,1.61,2.96,6.93
26.0,124.8,1,479.15,481.68,461.01,96.58,2.5,1.66,2.6,6.77
25.0,92.7,4,391.9,386.93,370.38,80.58,2.59,1.51,2.54,6.63
18.0,83.65,2,238.61,235.88,226.82,48.95,1.26,1.2,1.79,4.24
31.0,87.45,6,282.17,278.67,267.42,57.98,1.6,1.43,1.89,4.92
54.0,85.75,1,288.45,284.96,273.71,59.24,1.63,1.4,2.04,5.07
38.0,80.7,6,324.15,320.82,309.0,66.35,2.01,1.46,2.39,5.86
17.0,87.15,1,284.33,280.81,269.52,58.42,1.61,1.15,2.21,4.96
25.0,81.6,5,328.89,325.38,313.24,67.37,2.18,1.59,2.14,5.91
24.0,81.9,4,353.71,349.89,336.77,72.47,2.26,1.53,2.56,6.35
30.0,88.0,5,354.84,350.4,336.16,72.93,2.24,1.34,2.59,6.16
25.0,82.0,3,373.86,369.8,355.92,76.6,2.56,1.68,2.47,6.71
27.0,88.1,3,374.24,369.56,354.52,76.92,2.36,1.73,2.41,6.5
21.0,86.7,1,369.15,364.62,350.04,75.84,2.13,1.7,2.62,6.46
26.0,88.25,4,362.48,357.94,343.34,74.5,2.35,1.33,2.61,6.29
25.0,90.0,2,383.11,378.25,362.51,78.77,2.53,1.5,2.56,6.58
30.0,80.15,2,384.0,380.16,366.26,78.55,2.43,1.53,2.99,6.96
30.0,82.4,1,435.52,430.73,414.47,89.27,3.25,1.49,3.06,7.8
26.0,89.5,1,452.28,446.55,428.08,92.98,2.74,1.82,3.24,7.79
30.0,57.0,2,218.13,221.48,216.92,41.72,1.45,0.96,1.93,4.34
33.0,59.0,1,256.76,259.85,253.99,49.64,1.86,1.23,1.99,5.08
67.0,74.1,1,296.44,294.64,284.84,60.15,1.89,0.94,2.7,5.53
52.0,99.05,1,315.22,311.58,297.65,53.58,1.92,1.51,1.72,5.15
61.0,59.15,1,403.54,408.3,399.03,68.66,2.83,2.11,3.04,7.99
31.0,79.5,1,401.42,397.54,383.15,68.72,2.77,1.95,2.58,7.3
25.0,88.2,1,457.31,451.59,433.19,78.1,3.06,1.7,3.17,7.94
26.0,89.25,2,441.56,435.97,417.99,75.38,2.63,2.13,2.86,7.62
29.0,99.45,1,475.08,469.65,448.62,80.74,3.17,2.06,2.51,7.74
24.0,98.5,2,443.02,437.83,418.3,75.32,3.05,1.78,2.44,7.26
50.0,121.8,2,348.61,349.52,334.91,58.62,1.64,1.81,1.56,5.01
55.0,108.8,1,380.63,377.92,361.09,64.39,2.39,1.29,2.21,5.88
34.0,136.5,1,397.42,403.91,384.6,66.51,2.01,1.5,1.76,5.27
50.0,111.8,1,388.54,386.53,369.61,65.63,2.44,1.43,2.03,5.9
26.0,122.6,4,426.28,427.69,409.75,71.66,2.24,1.69,2.16,6.1
27.0,113.6,2,479.94,478.05,457.4,81.0,2.82,1.89,2.51,7.22
25.0,121.3,3,460.67,461.68,442.4,77.48,2.56,1.57,2.51,6.64
30.0,105.7,1,529.31,524.63,501.01,89.68,3.26,2.51,2.55,8.33
24.0,124.7,1,538.83,541.62,518.42,90.5,3.09,2.21,2.33,7.62
48.0,104.2,1,520.27,515.29,492.03,88.21,3.84,1.78,2.64,8.25
42.0,134.6,1,512.64,520.07,495.67,85.83,3.01,2.04,1.82,6.87
29.0,54.8,1,244.09,248.79,244.24,46.05,1.55,1.23,2.1,4.88
32.0,56.45,1,244.42,248.4,243.43,46.6,1.59,1.24,2.04,4.87
35.0,86.4,7,255.91,252.79,242.71,52.57,1.62,1.22,1.65,4.48
21.0,77.85,1,303.14,300.5,289.89,61.85,1.73,1.19,2.63,5.56
31.0,81.3,1,403.02,398.77,383.95,82.53,2.52,1.91,2.83,7.26
29.0,79.1,2,364.45,361.01,348.02,74.47,2.34,1.39,2.91,6.64
66.0,76.2,1,344.47,341.84,330.07,70.13,2.36,1.02,2.99,6.36
30.0,105.0,2,379.95,376.46,359.48,77.78,2.24,1.24,2.52,6.0
23.0,109.0,2,300.13,298.03,284.77,61.28,1.56,1.06,2.02,4.63
23.0,106.2,1,324.2,321.42,306.96,66.32,1.74,1.13,2.21,5.08
31.0,102.5,1,456.82,452.1,431.7,93.65,2.85,2.1,2.37,7.32
27.0,126.8,1,420.35,423.33,404.93,84.58,2.37,1.14,2.37,5.88
31.0,115.3,1,414.83,413.71,396.05,84.3,2.08,1.41,2.69,6.18
30.0,122.4,2,383.72,384.92,368.78,77.51,2.12,1.33,2.04,5.49
22.0,105.8,3,252.53,250.31,239.04,51.67,1.51,1.75,0.71,3.97
25.0,89.95,6,255.48,252.24,241.75,52.53,1.17,1.22,2.0,4.39
64.0,96.3,1,311.71,307.9,294.34,64.06,1.71,1.46,2.0,5.17
50.0,91.8,1,270.52,267.07,255.75,55.62,1.72,1.09,1.8,4.6
23.0,85.15,2,296.2,292.67,281.2,60.81,1.94,1.35,1.94,5.23
45.0,87.3,1,272.58,269.2,258.35,56.01,1.78,0.92,2.06,4.75
29.0,96.0,5,340.05,335.88,321.11,69.89,2.14,1.28,2.24,5.65
22.0,98.25,1,367.53,363.2,347.02,75.48,1.93,1.7,2.39,6.03
33.0,88.8,4,397.13,392.12,376.03,81.63,2.59,1.75,2.53,6.87
18.0,98.15,1,350.63,346.49,331.06,72.01,2.24,1.32,2.19,5.76
22.0,87.9,1,371.41,366.77,351.88,76.33,2.16,1.56,2.73,6.46
22.0,96.85,2,358.98,354.63,338.95,73.76,1.91,1.45,2.58,5.94
30.0,88.6,2,438.32,432.81,415.09,90.1,2.82,2.0,2.77,7.59
25.0,89.7,5,354.61,350.12,335.6,72.91,2.23,1.31,2.56,6.1
33.0,97.4,3,414.1,409.14,390.99,85.07,2.46,1.75,2.62,6.83
24.0,100.0,4,380.08,375.8,358.93,78.01,2.25,1.38,2.55,6.18
25.0,89.35,3,405.61,400.48,383.94,83.39,2.46,1.57,2.97,6.99
30.0,89.8,1,448.27,442.59,424.22,92.16,2.84,1.81,3.06,7.71
24.0,99.75,1,448.27,443.19,423.32,92.01,2.86,1.6,2.83,7.29
32.0,95.9,2,417.04,411.91,393.81,85.71,2.5,1.56,2.87,6.93
57.0,108.9,1,215.81,214.29,204.75,44.07,1.42,1.36,0.55,3.33
34.0,105.2,1,289.26,286.63,273.71,59.21,1.73,0.93,1.9,4.56
22.0,106.2,1,438.27,434.51,414.96,89.65,2.45,1.77,2.66,6.87
21.0,107.7,2,435.86,432.48,413.12,89.08,2.97,1.49,2.32,6.78
33.0,158.0,1,267.85,277.36,260.67,52.58,1.14,0.95,1.11,3.2
57.0,124.9,1,407.03,409.22,391.64,82.04,2.14,1.28,2.33,5.75
39.0,138.1,1,380.97,387.78,368.95,75.9,2.08,1.16,1.77,5.01
25.0,124.7,1,482.11,484.61,463.85,97.18,2.81,1.44,2.57,6.82
21.0,152.5,1,471.14,485.77,458.7,92.82,2.56,1.31,1.9,5.77
30.0,116.7,1,424.68,424.0,406.06,71.57,2.23,1.74,2.31,6.28
57.0,124.0,1,447.46,449.5,430.41,75.18,2.5,1.63,2.22,6.35
20.0,107.7,1,494.08,490.24,468.3,83.62,2.99,2.04,2.65,7.68
19.5,88.75,3,322.35,318.29,305.24,66.26,1.63,1.58,2.37,5.58
28.0,107.2,1,571.24,566.65,541.24,96.71,3.68,2.8,2.43,8.91
39.0,73.95,1,238.91,237.49,229.61,48.46,1.49,1.15,1.83,4.46
46.0,80.05,1,244.7,242.26,233.42,50.05,1.34,1.25,1.84,4.43
21.0,58.85,1,394.97,399.82,390.86,76.3,2.55,1.79,3.48,7.82
23.0,65.7,1,353.78,354.67,344.71,70.32,2.28,1.67,2.89,6.85
48.0,89.95,1,295.9,292.15,280.0,60.84,2.03,1.28,1.78,5.09
60.0,89.05,1,354.3,349.83,335.43,72.83,2.02,1.68,2.41,6.12
47.0,88.1,1,359.53,355.03,340.58,73.89,2.41,1.42,2.41,6.24
44.0,89.65,2,260.77,257.47,246.8,53.61,2.31,1.48,0.7,4.49
40.0,95.3,1,382.09,377.35,360.84,78.54,2.52,1.44,2.41,6.37
26.0,54.05,1,203.27,207.46,203.84,38.16,1.34,1.2,1.53,4.07
29.0,59.7,1,254.26,257.04,251.07,43.28,1.88,1.21,1.93,5.03
58.0,63.8,1,389.86,391.8,381.34,66.57,2.66,2.12,2.82,7.6
